feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X.f__Clavicipitaceae	Groups	Treatment 	-0.00294261378053586	0.00233897299433221	47	6	0.21485199849659	0.435475567718939
X.g__Elaphomyces	Groups	Treatment 	0.0148044159805683	0.0125672014403202	47	10	0.244980956174985	0.466254077881423
X.g__Trichoderma	Groups	Treatment 	0.00848037090942409	0.00753002659107891	47	18	0.266048095034479	0.490526175219821
X.o__Tremellales	Groups	Treatment 	0.0040713895995648	0.00375047689238548	47	11	0.283452488734072	0.506778691979098
X.g__Tomentellopsis	Groups	Treatment 	0.00412035484801808	0.00409531762510645	47	6	0.319740532192011	0.554843864686137
X.g__Saitozyma	Groups	Treatment 	0.00571161185845649	0.00594069078252532	47	13	0.341469421474134	0.57561988191354
X.o__Leucosporidiales	Groups	Treatment 	-0.00805522297103058	0.00866438413407615	47	29	0.357490343373124	0.585886951639287
X.g__Galerina	Groups	Treatment 	0.00370642015502718	0.00428680213248405	47	9	0.391837563377551	0.62482206052096
X.g__Clavulina	Groups	Treatment 	0.0358132157886658	0.0455140342983738	47	15	0.435487860120547	0.676152203871375
X.g__Tylopilus	Groups	Treatment 	0.0120871891085078	0.0161332031726698	47	12	0.457628193692319	0.692309318662739
X.p__Ascomycota	Groups	Treatment 	-0.0160720682257414	0.0225939328533898	47	25	0.480542136058675	0.708799650686545
X.g__Sistotrema	Groups	Treatment 	-0.036702481849569	0.0628848321284711	47	26	0.562372656655664	0.737333038726315
X.p__Chytridiomycota	Groups	Treatment 	0.00255484001185677	0.00391615934402532	47	18	0.517472270863862	0.737333038726315
X.g__Penicillium	Groups	Treatment 	0.00295161151600917	0.00491859371665958	47	15	0.551454706578162	0.737333038726315
X.g__Meliniomyces	Groups	Treatment 	-0.00143678741714812	0.00232791694749928	47	7	0.540214243221423	0.737333038726315
X.g__Hyaloscypha	Groups	Treatment 	0.0024653981722511	0.00402193331956048	47	5	0.542969883259076	0.737333038726315
X.g__Piloderma	Groups	Treatment 	0.0387375899680114	0.0734216185450922	47	42	0.600365676231435	0.753650529737333
X.o__Saccharomycetales	Groups	Treatment 	-0.00161556345374362	0.0030367487555515	47	5	0.597339939605907	0.753650529737333
X.g__Hydnotrya	Groups	Treatment 	0.00156752209381655	0.00354033907783321	47	5	0.660060114906182	0.811323891238849
X.g__Russula	Groups	Treatment 	-0.0337009209277703	0.0811484071061824	47	38	0.679896010318565	0.817864863859234
X.g__Laccaria	Groups	Treatment 	0.0024402675287714	0.00614384556428372	47	6	0.69310581682986	0.817864863859234
X.g__Purpureocillium	Groups	Treatment 	0.0148060977482169	0.0589724249527936	47	8	0.802904352138758	0.877247347707162
X.c__Agaricomycetes	Groups	Treatment 	-0.00203195376237682	0.00801230166098329	47	21	0.800956437910625	0.877247347707162
X.g__Lactarius	Groups	Treatment 	0.0142886321950443	0.0520728983067522	47	16	0.785035547229701	0.877247347707162
X.g__Umbelopsis	Groups	Treatment 	-0.00287593661487296	0.00960639330059679	47	16	0.766030542799662	0.877247347707162
X.g__Entoloma	Groups	Treatment 	-0.00106444892684731	0.0049740229498975	47	17	0.831512532590207	0.891986171324041
X.g__Tricholoma	Groups	Treatment 	0.00436048894705419	0.0469620295768652	47	21	0.926433795041586	0.958940243990414
X.g__Byssocorticium	Groups	Treatment 	0.00255825653605456	0.022566734796051	47	7	0.910246187285976	0.958940243990414
X.f__Clavulinaceae	Groups	Treatment 	0.000233140201877615	0.0341848942950153	47	23	0.994588632883423	0.994588632883423
k__Fungi	Groups	Treatment 	-6.69074079734695e-05	0.00471615448909358	47	18	0.98874361850555	0.994588632883423
