feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X.o__Chaetothyriales	Groups	Treatment 	-0.00601467990408298	0.00558209283367879	48	23	0.286877267134571	0.555443219345659
X.g__Pseudotomentella	Groups	Treatment 	0.00842098038618352	0.00816593307081298	48	5	0.307823238408803	0.583581556150021
X.g__Laccaria	Groups	Treatment 	0.00793893093955707	0.00801705059040722	48	5	0.327229601324786	0.607712116746032
X.o__Leucosporidiales	Groups	Treatment 	0.0107590120305611	0.0110667191426091	48	31	0.336038069263353	0.611589286059303
X.g__Meliniomyces	Groups	Treatment 	-0.00382639764374395	0.004064395467965	48	18	0.351395804245543	0.627000356594989
X.g__Metapochonia	Groups	Treatment 	-0.00544423519562109	0.00617217485565265	48	31	0.382329898524173	0.667550006112324
X.g__Hygrophorus	Groups	Treatment 	0.00691559210957909	0.00794853559060136	48	18	0.388792860702782	0.667550006112324
X.g__Byssocorticium	Groups	Treatment 	-0.011520388742836	0.0135717112955961	48	8	0.400359013632702	0.673205932705782
X.o__Eurotiales	Groups	Treatment 	0.00263487151227737	0.00314774218674838	48	11	0.406882706580418	0.673205932705782
X.f__Clavicipitaceae	Groups	Treatment 	-0.00292813381240722	0.00360894174713009	48	8	0.4213401768271	0.684677787344037
X.g__Cortinarius	Groups	Treatment 	0.0657387476614856	0.0838631001207936	48	47	0.437127421662961	0.69787009423385
X.c__Agaricomycetes	Groups	Treatment 	-0.00775830813991671	0.0106503531431482	48	36	0.47002717517787	0.713972722055043
X.g__Mucronella	Groups	Treatment 	-0.00246485513315234	0.00337276860693413	48	6	0.468601039817733	0.713972722055043
X.g__Cladosporium	Groups	Treatment 	0.00140507811750575	0.00193201276011534	48	5	0.470751245311017	0.713972722055043
X.f__Hyaloscyphaceae	Groups	Treatment 	-0.014854922900422	0.0230604280671193	48	35	0.522662024424472	0.77970892168241
X.g__Amanita	Groups	Treatment 	-0.0366420645956402	0.0639771319963002	48	35	0.569611926475619	0.797456697065866
X.p__Basidiomycota	Groups	Treatment 	-0.00792851101641161	0.0129766501264588	48	31	0.544218384441155	0.797456697065866
X.g__Sugiyamaella	Groups	Treatment 	0.00191145333861705	0.00329198162385023	48	11	0.564317638929738	0.797456697065866
X.o__Sordariales	Groups	Treatment 	0.00163927199281672	0.0027728394837582	48	10	0.557287896945337	0.797456697065866
X.p__Ascomycota	Groups	Treatment 	0.00619445108247579	0.0112595595624778	48	32	0.584877900901995	0.806422560334569
X.g__Imleria	Groups	Treatment 	-0.00616632809022287	0.0118169563127302	48	13	0.604299145793471	0.820764511450834
X.g__Piloderma	Groups	Treatment 	-0.0466701812437449	0.0929162662567002	48	43	0.617865134649999	0.826848930193382
X.g__Sistotrema	Groups	Treatment 	0.0363176290541839	0.077619222558138	48	26	0.642069163698542	0.831694122916965
X.p__Chytridiomycota	Groups	Treatment 	-0.00306720105430224	0.00662753588510329	48	25	0.645692119175652	0.831694122916965
X.g__Tomentella	Groups	Treatment 	-0.0034265924663667	0.007476960911733	48	10	0.648904205792357	0.831694122916965
X.g__Sebacina	Groups	Treatment 	0.0251865910474897	0.0586991344205498	48	5	0.669868363370834	0.836124003753701
k__Fungi	Groups	Treatment 	0.00295393654593272	0.00690369466305391	48	28	0.670736838176046	0.836124003753701
X.g__Mytilinidion	Groups	Treatment 	0.00181467777267664	0.00488361847124678	48	7	0.711908258537446	0.875454750363617
X.g__Cenococcum	Groups	Treatment 	-0.0123078134231735	0.0359070262618018	48	35	0.733333744300381	0.875989490730215
X.g__Mortierella	Groups	Treatment 	-0.00586107647037899	0.0165785870236868	48	47	0.725304137027338	0.875989490730215
X.g__Rhizosphaera	Groups	Treatment 	-0.000893039489939218	0.00268798441575994	48	8	0.741221876771721	0.875989490730215
X.g__Trechispora	Groups	Treatment 	-0.00488178979641391	0.0187473806924018	48	21	0.795718533360808	0.899680723462244
X.o__Hypocreales	Groups	Treatment 	0.00117252554536699	0.00448671182743581	48	9	0.795002324552646	0.899680723462244
X.g__Entoloma	Groups	Treatment 	-0.00162081922697977	0.00628942295115999	48	16	0.797783576232793	0.899680723462244
X.g__Peniophorella	Groups	Treatment 	-0.00135154609088519	0.00532615964650847	48	14	0.800814709894965	0.899680723462244
X.o__Capnodiales	Groups	Treatment 	-0.000478530635682963	0.00208367530575133	48	5	0.819376455728481	0.909308017942583
X.g__Lactarius	Groups	Treatment 	-0.00947576545096624	0.0535871864908098	48	29	0.860419034808405	0.943350989970661
X.o__Tremellales	Groups	Treatment 	0.000948775292380017	0.00660532606660608	48	24	0.886413803850538	0.960281620838082
X.g__Purpureocillium	Groups	Treatment 	-0.0066721573463821	0.071618426688415	48	6	0.92617898931929	0.968565458737296
X.g__Russula	Groups	Treatment 	-0.0063934077090511	0.0961603817057162	48	39	0.947278305798014	0.968565458737296
X.g__Porosphaerella	Groups	Treatment 	-0.000455497306918301	0.0064854154913037	48	7	0.944311786922587	0.968565458737296
X.g__Hyphodiscus	Groups	Treatment 	0.000323975883230491	0.00312711512176705	48	10	0.917935448498481	0.968565458737296
X.f__Entolomataceae	Groups	Treatment 	0.00038873521372906	0.00373436990311546	48	11	0.91754523585495	0.968565458737296
X.g__Lactifluus	Groups	Treatment 	0.00197771411289917	0.0694742273075941	48	13	0.977412934510592	0.988273078227376
X.f__Mycenaceae	Groups	Treatment 	-6.27084320025632e-05	0.00527013858743694	48	6	0.990557795848509	0.990557795848509
